Periods,Region,Price
2013,Renkum,241491.0
2014,Renkum,269846.0
2015,Renkum,253972.0
2016,Renkum,280012.0
2017,Renkum,304350.0
1995,Rheden,102695.0
1996,Rheden,115053.0
1997,Rheden,124368.0
1998,Rheden,150454.0
1999,Rheden,164759.0
2000,Rheden,207800.0
2001,Rheden,208879.0
2002,Rheden,203007.0
2003,Rheden,229586.0
2004,Rheden,236089.0
2005,Rheden,231197.0
2006,Rheden,247914.0
2007,Rheden,261527.0
2008,Rheden,260716.0
2009,Rheden,226038.0
2010,Rheden,228628.0
2011,Rheden,245728.0
2012,Rheden,241128.0
2013,Rheden,222859.0
2014,Rheden,215552.0
2015,Rheden,229658.0
2016,Rheden,237478.0
2017,Rheden,263866.0
1995,Rijnwaarden,78140.0
1996,Rijnwaarden,99803.0
1997,Rijnwaarden,99757.0
1998,Rijnwaarden,124734.0
1999,Rijnwaarden,132921.0
2000,Rijnwaarden,177933.0
2001,Rijnwaarden,183397.0
2002,Rijnwaarden,198572.0
2003,Rijnwaarden,183252.0
2004,Rijnwaarden,199463.0
2005,Rijnwaarden,211539.0
2006,Rijnwaarden,215938.0
2007,Rijnwaarden,224647.0
2008,Rijnwaarden,208554.0
2009,Rijnwaarden,191967.0
2010,Rijnwaarden,178209.0
2011,Rijnwaarden,189494.0
2012,Rijnwaarden,160806.0
2013,Rijnwaarden,168824.0
2014,Rijnwaarden,191732.0
2015,Rijnwaarden,166759.0
2016,Rijnwaarden,188843.0
2017,Rijnwaarden,207339.0
1995,Rozendaal,173798.0
1996,Rozendaal,188234.0
1997,Rozendaal,188206.0
1998,Rozendaal,290003.0
1999,Rozendaal,331895.0
2000,Rozendaal,420499.0
2001,Rozendaal,413694.0
2002,Rozendaal,541859.0
2003,Rozendaal,492417.0
2004,Rozendaal,450966.0
2005,Rozendaal,514280.0
2006,Rozendaal,457549.0
2007,Rozendaal,494093.0
2008,Rozendaal,467602.0
2009,Rozendaal,534608.0
2010,Rozendaal,479462.0
2011,Rozendaal,485000.0
2012,Rozendaal,510917.0
2013,Rozendaal,464078.0
2014,Rozendaal,451176.0
2015,Rozendaal,493857.0
2016,Rozendaal,543634.0
2017,Rozendaal,421245.0
1995,Scherpenzeel,106317.0
1996,Scherpenzeel,122369.0
1997,Scherpenzeel,137296.0
1998,Scherpenzeel,161165.0
1999,Scherpenzeel,190801.0
2000,Scherpenzeel,218538.0
2001,Scherpenzeel,225588.0
2002,Scherpenzeel,250492.0
2003,Scherpenzeel,245215.0
2004,Scherpenzeel,247833.0
2005,Scherpenzeel,256862.0
2006,Scherpenzeel,269144.0
2007,Scherpenzeel,280379.0
2008,Scherpenzeel,276636.0
2009,Scherpenzeel,253808.0
2010,Scherpenzeel,300661.0
2011,Scherpenzeel,242577.0
2012,Scherpenzeel,261303.0
2013,Scherpenzeel,238940.0
2014,Scherpenzeel,249095.0
2015,Scherpenzeel,255136.0
2016,Scherpenzeel,249290.0
2017,Scherpenzeel,263336.0
1995,Tiel,96486.0
1996,Tiel,105117.0
1997,Tiel,110601.0
1998,Tiel,127517.0
1999,Tiel,144116.0
2000,Tiel,164548.0
2001,Tiel,204369.0
2002,Tiel,199581.0
2003,Tiel,194545.0
2004,Tiel,213795.0
2005,Tiel,204704.0
2006,Tiel,229840.0
2007,Tiel,231034.0
2008,Tiel,247479.0
2009,Tiel,225850.0
2010,Tiel,224422.0
2011,Tiel,213122.0
2012,Tiel,199027.0
2013,Tiel,184203.0
2014,Tiel,191289.0
2015,Tiel,201570.0
2016,Tiel,216920.0
2017,Tiel,225180.0
1995,Voorst,122934.0
1996,Voorst,140091.0
1997,Voorst,154033.0
1998,Voorst,181590.0
1999,Voorst,205650.0
2000,Voorst,231548.0
2001,Voorst,273316.0
2002,Voorst,234028.0
2003,Voorst,244979.0
2004,Voorst,275996.0
2005,Voorst,280939.0
2006,Voorst,298234.0
2007,Voorst,318537.0
2008,Voorst,330114.0
2009,Voorst,289740.0
2010,Voorst,309254.0
2011,Voorst,298473.0
2012,Voorst,253874.0
2013,Voorst,248703.0
2014,Voorst,250026.0
2015,Voorst,265634.0
2016,Voorst,272466.0
2017,Voorst,301603.0
1995,Wageningen,94246.0
1996,Wageningen,104254.0
1997,Wageningen,116510.0
1998,Wageningen,132375.0
1999,Wageningen,158122.0
2000,Wageningen,183553.0
2001,Wageningen,204458.0
2002,Wageningen,216331.0
2003,Wageningen,204470.0
2004,Wageningen,213848.0
2005,Wageningen,228265.0
2006,Wageningen,216449.0
2007,Wageningen,249958.0
2008,Wageningen,250596.0
2009,Wageningen,232848.0
2010,Wageningen,258326.0
2011,Wageningen,249513.0
2012,Wageningen,242027.0
2013,Wageningen,237696.0
2014,Wageningen,254285.0
2015,Wageningen,257817.0
2016,Wageningen,237039.0
2017,Wageningen,253026.0
1995,West Maas en Waal,112310.0
1996,West Maas en Waal,122961.0
1997,West Maas en Waal,135645.0
1998,West Maas en Waal,158830.0
1999,West Maas en Waal,186664.0
2000,West Maas en Waal,215381.0
2001,West Maas en Waal,224123.0
2002,West Maas en Waal,253938.0
2003,West Maas en Waal,264548.0
2004,West Maas en Waal,251380.0
2005,West Maas en Waal,263111.0
2006,West Maas en Waal,285447.0
2007,West Maas en Waal,300361.0
2008,West Maas en Waal,311274.0
2009,West Maas en Waal,272827.0
2010,West Maas en Waal,246629.0
2011,West Maas en Waal,254254.0
2012,West Maas en Waal,233667.0
2013,West Maas en Waal,222895.0
2014,West Maas en Waal,222236.0
2015,West Maas en Waal,236000.0
2016,West Maas en Waal,242248.0
2017,West Maas en Waal,258946.0
1995,Westervoort,96334.0
1996,Westervoort,102769.0
1997,Westervoort,120694.0
1998,Westervoort,120644.0
1999,Westervoort,141748.0
2000,Westervoort,164285.0
2001,Westervoort,175369.0
2002,Westervoort,192466.0
2003,Westervoort,206207.0
2004,Westervoort,183359.0
