Periods,Region,Price
2005,Rijswijk (ZH.),197543.0
2006,Rijswijk (ZH.),199854.0
2007,Rijswijk (ZH.),202582.0
2008,Rijswijk (ZH.),212611.0
2009,Rijswijk (ZH.),199448.0
2010,Rijswijk (ZH.),206726.0
2011,Rijswijk (ZH.),212265.0
2012,Rijswijk (ZH.),198848.0
2013,Rijswijk (ZH.),173295.0
2014,Rijswijk (ZH.),183554.0
2015,Rijswijk (ZH.),199654.0
2016,Rijswijk (ZH.),198527.0
2017,Rijswijk (ZH.),214799.0
1995,Rotterdam,67793.0
1996,Rotterdam,75175.0
1997,Rotterdam,83880.0
1998,Rotterdam,93812.0
1999,Rotterdam,105407.0
2000,Rotterdam,125288.0
2001,Rotterdam,135654.0
2002,Rotterdam,147461.0
2003,Rotterdam,150540.0
2004,Rotterdam,160230.0
2005,Rotterdam,166115.0
2006,Rotterdam,177242.0
2007,Rotterdam,187465.0
2008,Rotterdam,190143.0
2009,Rotterdam,185122.0
2010,Rotterdam,187218.0
2011,Rotterdam,194038.0
2012,Rotterdam,182945.0
2013,Rotterdam,173814.0
2014,Rotterdam,185507.0
2015,Rotterdam,189536.0
2016,Rotterdam,202501.0
2017,Rotterdam,227834.0
1995,Schiedam,68105.0
1996,Schiedam,75499.0
1997,Schiedam,79923.0
1998,Schiedam,89247.0
1999,Schiedam,95987.0
2000,Schiedam,112042.0
2001,Schiedam,128908.0
2002,Schiedam,134671.0
2003,Schiedam,140613.0
2004,Schiedam,152093.0
2005,Schiedam,156521.0
2006,Schiedam,157329.0
2007,Schiedam,163671.0
2008,Schiedam,169740.0
2009,Schiedam,163313.0
2010,Schiedam,157884.0
2011,Schiedam,160158.0
2012,Schiedam,150716.0
2013,Schiedam,144068.0
2014,Schiedam,149987.0
2015,Schiedam,156521.0
2016,Schiedam,157604.0
2017,Schiedam,164489.0
1995,Sliedrecht,89881.0
1996,Sliedrecht,91278.0
1997,Sliedrecht,102442.0
1998,Sliedrecht,120527.0
1999,Sliedrecht,136227.0
2000,Sliedrecht,147173.0
2001,Sliedrecht,165288.0
2002,Sliedrecht,172020.0
2003,Sliedrecht,193410.0
2004,Sliedrecht,194821.0
2005,Sliedrecht,195662.0
2006,Sliedrecht,219755.0
2007,Sliedrecht,230089.0
2008,Sliedrecht,238060.0
2009,Sliedrecht,224851.0
2010,Sliedrecht,222396.0
2011,Sliedrecht,212515.0
2012,Sliedrecht,205418.0
2013,Sliedrecht,193366.0
2014,Sliedrecht,191665.0
